image_num,label,subfolder,w000,w100,w200,w300,w010_0,w010_1,w010_2,w110_0,w110_1,w110_2,w210_0,w210_1,w210_2,w310_0,w310_1,w310_2,w020_00,w020_01,w020_02,w020_11,w020_12,w020_22,beta_w020,w020_EVal1,w020_EVal2,w020_EVal3,w120_00,w120_01,w120_02,w120_11,w120_12,w120_22,beta_w120,w120_EVal1,w120_EVal2,w120_EVal3,w220_00,w220_01,w220_02,w220_11,w220_12,w220_22,beta_w220,w220_EVal1,w220_EVal2,w220_EVal3,w320_00,w320_01,w320_02,w320_11,w320_12,w320_22,beta_w320,w320_EVal1,w320_EVal2,w320_EVal3,w102_00,w102_01,w102_02,w102_11,w102_12,w102_22,beta_w102,w102_EVal1,w102_EVal2,w102_EVal3,w202_00,w202_01,w202_02,w202_11,w202_12,w202_22,beta_w202,w202_EVal1,w202_EVal2,w202_EVal3
726,0,train,214.29166666666669,104.68981216189613,30.985341718065104,4.188790204786388,4.6958333412838726e-05,1.6041666628663354e-05,-1.012499993380267e-05,-43.76460958626109,26.01124926675866,-10.816389519254228,-29.783813165450564,18.229898483650953,-5.895117207263876,-7.441982664473497,9.73841954599552,1.6898436691232326,739.4682437242877,-161.68766243761394,438.8692039189572,1590.8264520140656,541.1574006335466,994.2077197110561,0.12715153426981118,243.80622139393682,1163.2500319306155,1917.446162124858,620.5000361190346,-135.40951208714762,335.16698639545154,1084.090011356046,305.8381168905522,659.4535895676022,0.15613470397863136,194.6758264431809,922.5224810062533,1246.8453295932486,319.020997852741,-98.66861810518104,172.73118090353722,488.0816847236297,108.59671444501008,296.98500964823097,0.15139149286762585,81.92638082753083,481.00553523225074,541.1557761648197,99.25911503076532,-47.198245306663836,53.94977688411133,157.66041827249774,19.829295121093992,81.28406103811443,0.10789582254583052,19.96358132423251,133.21356015561142,185.02645286153364,40.51734619529803,11.203283045394025,-11.217014333003249,28.520517797204242,-10.452924093541839,35.651948169393854,0.35301379904581065,20.334975698851963,26.750924792120816,57.60391167092335,11.097761855674474,1.405600076965168,-1.6133521555953338,8.496257043662528,-0.9113085987451108,11.3913228187281,0.5869761229789218,7.868374156720802,9.712037022111186,13.404930539233117
949,0,train,463.125,213.24223366821656,39.67516922447949,4.188790204786379,-0.0001227083333950052,-0.00022520833322470235,-0.0003752083337661416,-45.14909098144125,51.48410290850059,4.0803581786380985,-14.846152402454008,21.627179266505905,-11.7999838925186,-3.066102096449182,4.228655889401892,-2.4111246938187256,1532.9224314459013,-1545.1703236288577,572.4829616275922,9496.654945398126,4796.834137368511,6960.708787334893,0.053507261897094024,709.3288362671503,4024.273821449748,13256.683506462025,1023.2096604440278,-773.004906249243,475.164752794199,4963.259450329786,2376.584276557358,3973.8384034645046,0.07599506466699919,525.2590229335441,2523.2967185394896,6911.751772765284,368.4900026681671,-260.4361320688313,162.18528880613445,1535.8546491728266,653.1685196473516,1255.2427372187685,0.09803425320025173,202.9110689288298,886.8786493683546,2069.7976707625776,63.371246340535194,-37.86413220687709,28.598974203725522,311.99302706868514,135.56727329555588,256.3527113725239,0.10042230751435645,42.4711968808166,166.3198670367324,422.9259208641953,98.5165329877963,20.34598920725414,-14.720966889511224,51.960481413147946,-14.928847802232845,62.7652192672723,0.3514552075763432,39.87582616900528,59.907208974336825,113.45919852487444,15.899966087367565,0.4553666884650325,-0.6303336191134574,11.664141835826566,-1.8749585099446642,12.111061301285359,0.6189838573035338,9.998314678475335,13.524067101706693,16.152787444297466
84,0,train,219.99999999999997,146.1835486804721,47.637969047970415,-12.566370614359165,-5.1666666847749454e-05,5.666666710824053e-05,-5.1666666712302245e-05,-29.38905662846557,28.49756419441996,24.92727171685156,-21.5837611350189,21.308028404925597,11.253793506959719,11.819896203775354,-3.0032885010041426,-11.89621655185401,867.4942499950799,-738.81767602787,163.16042838049663,2432.475899128013,1153.4972328262966,2055.5450963492463,0.09129063371976935,319.2563270470029,1539.1167249883913,3497.142193436945,792.0250115582339,-525.2539219343696,227.02003418453876,2014.4396054866263,987.0775288007849,1732.640629100117,0.10468027854618611,303.75277331561125,1333.6332805023023,2901.719192327064,421.55313202091054,-211.76339310956985,153.8788788375714,1038.6361025812516,529.1478474397317,853.4888737214079,0.10733141857527814,159.62442383896362,666.8430805642907,1487.2106039203159,-48.18410438620934,7.018964759299814,-42.908827426455915,200.22473628631388,98.12161734141087,51.97023669101265,0.10462406495813395,-71.74603317359934,26.11821425778818,249.6386875069284,55.16680959378767,13.211245827184083,-7.179823615076141,41.03191000823618,-12.71798281903233,49.98482907844821,0.4176193304459077,29.735446142012925,45.24582818429243,71.2022743541667,17.564462106169163,1.8246180514381696,-1.2507269953122466,13.589220613995849,-2.854126021956045,16.4842863278054,0.5843753599302057,11.68239954941133,15.96430985543072,19.99125964312836
1141,0,train,256.75,132.4207533402084,34.73204927600395,4.188790204786386,6.316666666172921e-05,-4.666666661545804e-05,6.758333345402434e-05,31.378150175924723,34.86155011842378,8.831213001546045,18.658468351442135,9.623088029689411,-9.522643878436064,7.110253915674038,3.3241122054463195,-4.335680087230946,611.634552076587,536.7506916551602,263.7594768507415,3217.376149772133,3293.3325950212193,4703.9532432482865,0.043703804932757565,322.54131175719823,830.2571705509558,7380.165462788847,469.1520314344916,352.92736632148456,153.91716113353112,2031.5188558054697,1940.546350151096,2824.302652318764,0.06038118839341697,267.97949296926157,618.86521707345,4438.128829516014,221.63538033486944,151.6635122073802,55.70606356750733,732.6878780373091,662.3056167465129,1035.4967553109955,0.07775290922143091,122.66309606803125,289.55554814481786,1577.6013694703247,59.67556530850522,53.06081484547059,17.182414520781972,179.34062689198672,161.27779331197524,265.894565402039,0.05839727511389589,23.121191521802157,85.86027868320157,395.92928739752733,53.00891994503175,-10.660556582469138,1.1816779707147154,44.15046034585133,-16.245978541166533,35.26137304932532,0.33829162380449557,21.800949335055254,46.1755559038333,64.4442481013198,13.390587564610792,-1.5134458339389472,0.11258516551343088,11.37503509383938,-2.288324594096417,9.966426617553783,0.5584640514680675,8.143388374887737,12.006901603484202,14.581759297632011
79,0,train,333.6666666666667,159.64741196728414,36.77960576165046,4.188790204786392,2.6999999679144793e-05,-0.00011099999986297071,-7.066666686439405e-05,17.128854376069953,-9.74072997638419,-44.51575525391499,-11.989864231878894,-4.545972202519552,-11.952365663199028,-2.5447381304601113,1.966370246950483,-3.9171344135654422,1424.0217440599786,939.6515329559675,-689.3145307817241,4466.775928027088,1794.6357793248653,2810.8002997003146,0.07607752101028263,430.59646685503736,2611.0317643720805,5659.969740560264,978.1668814987456,616.7112186411237,-434.51708854472633,2743.725174835735,1047.0548427845822,1742.1402459862966,0.0921530491381943,317.0863715313794,1706.0790848549648,3440.8668459344326,435.4555248189814,334.2684790248371,-170.850363096106,1119.1578836897424,339.84467139491227,625.4871892107597,0.08716123921178179,117.838407043153,710.3033600218838,1351.9588306544465,127.11791190310637,103.5502973981284,-24.81589875038278,279.5832394189028,84.01866979352286,128.89947023150967,0.09012800698957896,31.66757245530558,152.57087530725,351.36217379096314,67.93437561100231,-18.99543734984959,19.53281246577184,39.58369621085956,-11.369737693260063,52.12934014542226,0.3296018680573305,29.88600077223287,39.088379065771775,90.67303212927949,12.94232228428794,-1.8340832733667483,0.7538969940721607,10.247649102551605,-1.4504265432712353,13.58963437481091,0.6010624169996013,9.098589550812388,12.543504209620352,15.13751200121771
1023,0,train,238.83333333333331,128.27403526831296,34.00789401680269,4.188790204786365,-9.133333285937795e-05,-1.166666939944605e-06,0.00011116666703614442,57.08497213529559,72.17866798612738,74.33188267493985,26.43147909066426,32.87983908964324,26.88213430563373,3.5713608726156796,4.999486603559304,-0.9603340802751021,1343.3710088829148,1556.811973805682,1243.0837697538248,2453.6675542958756,2050.673978164434,2861.345059784122,0.038417754685998826,216.12202007629023,816.6850473922201,5625.576555494403,1066.5199210519609,1163.3451542426335,842.8227990750429,1803.0270163827788,1367.3741671709295,1887.9984791882775,0.048390491637012215,189.67345201863205,648.2289603254746,3919.6430042789107,472.5098206311342,481.2895681375127,303.80953601554154,726.2929428937382,508.1234517687826,728.388399993418,0.05596293612565252,85.6295432023271,311.4499226369006,1530.1116976790622,121.35891295472867,128.6729623356265,57.89884778759655,203.2593597555297,116.21217274543645,149.21227485785866,0.054966014004402736,20.419550612328987,81.91688405370638,371.49411290208155,48.02067409284642,-20.055247753938154,1.5934233597295595,49.33061576701361,-14.442738014244167,30.92274540845292,0.2708189561561375,19.524502628619718,36.65523427247299,72.09429836722026,12.193251225015565,-2.2307382030213314,-0.40812094756269096,11.011347597803027,-1.8910323237603315,10.803295193984097,0.5725792497554953,8.108939272369977,11.736829107094856,14.162125637337857
592,0,train,280.3333333333333,153.28089423656948,37.911384971073886,-4.440892098500626e-15,6.666666731547366e-06,3.166666664800033e-05,-0.00017066666681420095,-26.268137978750275,89.4696152189452,2.221341616420404,-13.994690124325805,41.28858908747361,-2.168942529063103,-3.885313597193759,-13.181147875569925,-3.95873664837627,487.3803609139667,-334.1015701638667,596.5319402899534,3248.308248101842,1682.205704007487,4578.660336389695,0.0464566831221731,266.68659860781094,2307.119099091629,5740.543247706062,401.5586523772095,-227.12047806960413,448.12731313593565,2311.7847753089013,1064.6154176932075,2993.29765160283,0.0615197684752274,232.92267096448904,1687.5749175816084,3786.143490742844,187.14211300989382,-118.01479347669962,187.9118022113341,944.1158417370928,338.47354083844175,1097.1597459839443,0.07696647773166004,105.63007393654597,750.3709975077988,1372.4166292865862,57.37365287241782,-27.328918466279795,48.91414252692452,141.01122411741488,59.580905547484065,257.1435769289392,0.1040931020109772,29.946884474373793,137.8883035523342,287.6932658920639,85.21842096911135,9.605123545794797,-14.461564214178507,32.8307706678106,-7.471164253758684,35.23170259964752,0.2887754848690572,26.35551711071017,35.65891410646256,91.26646301939674,14.927230759820706,1.3262879153376619,-1.2629684382769695,11.437383292735964,-1.311258230193632,11.546770918517204,0.6368277351827417,10.177700082865853,11.751811736993428,15.981873151214586
644,0,train,240.50000000000003,115.75056531367318,30.822137030338133,4.188790204786388,0.00014816666659345223,3.083333334175098e-05,3.483333333842431e-05,-21.355107149868847,19.582244035435732,-6.587187954880356,-15.398499977603713,12.723813169652358,-10.918664466622015,-5.503692576354817,5.305917122963664,-3.5251526097789805,701.6301053533414,-392.4914296207075,503.18315965456793,2089.2975293803456,1103.7496828258593,2370.9790907569277,0.07343503697177294,245.89720896505932,1567.5096844960892,3348.4998320294662,475.05272569792055,-221.97728053618218,322.0435517191934,1266.2735615903703,651.2923854301968,1488.4991917414209,0.09577727537404847,195.896640852663,988.5935528746795,2045.3352853023694,213.37890462145046,-98.05353821201804,154.87600023281448,523.2059382271879,255.33676521409473,619.574452325146,0.09395618611695167,78.63275170127045,440.6178208963061,836.9087225762078,61.63083184392991,-25.242840680621192,55.55835113286466,154.09999883476254,66.87617748038424,172.65885602008765,0.0794119823437888,18.672306797781992,134.5852720416803,235.13210785931784,48.77002870056113,15.008174890751423,-10.663599039309112,38.22438476599842,-8.75744720994492,28.756151847113593,0.36003287842962284,23.287552693958588,27.781273564289076,64.68173905542548,11.669198102255592,0.8704333840986517,-1.488475868499964,9.73149450740732,-0.8510647737378382,9.421444420675222,0.6631685118593909,8.5191149955339,9.456943182767038,12.846078852037198
837,1,train,333.7916666666667,144.8644204251125,37.903065796700446,4.188790204786374,-0.00010695833312546199,2.5375000241190104e-05,-1.0125000052152444e-05,48.69645441693478,45.34769131102885,39.68244723938321,27.792571270572807,35.34014648434513,23.67077234268431,7.280466648389618,6.480940870488526,1.3024340995319992,983.9662103280208,851.9150155190177,978.9463587502114,5915.810695628799,4007.0777135052576,3984.293095740102,0.06127859648398212,567.9456130830696,1047.8701257811906,9268.254262832657,637.9345077614221,396.9144838256791,501.3358598830364,3388.71960309274,2087.080264081418,2120.442594301502,0.07903041206079586,396.9641676366632,727.2032969212187,5022.929240597783,278.9489822779662,132.1726392875124,191.23572125154266,1319.1587874052343,738.1450297859651,776.5564740704166,0.09361479090691592,174.52509156366247,335.8494403515963,1864.2897118383585,85.78674592163246,30.65534387453245,46.114594855303345,335.9524402131476,168.12653384358288,188.56198796107066,0.12601683693606056,57.073611416372735,100.32291276090238,452.9046499185756,61.8955014486821,4.321622866418451,-11.347987396030085,37.05349508194405,-13.721174389654298,45.91542389448635,0.3757827392964699,26.73260975383913,46.99333900041592,71.13847167085744,14.248311497271748,-0.16687685298178523,-1.0314085948501952,11.004721014884451,-1.741354633216535,12.650033284544245,0.6577046444988924,9.789913926137361,13.22818183420835,14.88497003635474
314,0,train,312.20833333333337,151.43293045090715,38.07338507748834,4.188790204786386,0.0001679999999124604,-7.691666650133655e-05,5.416666688629057e-05,-39.94650696796066,56.06970146770531,38.542403884127154,-24.870286088471477,18.599588585138427,-3.640508327959691,-5.591589054806867,7.212095765302519,-0.31497910514683913,961.4765337232321,-589.5214572490293,102.70332963546676,3696.9842762272756,2909.7436728446414,3872.539806388749,0.06145597670383266,412.71920700473606,1402.5927303683777,6715.688678966144,784.4810539284539,-364.86362216494217,172.25916831021362,2261.970791146943,1674.324947897816,2400.468980511151,0.0822905081324455,330.16162637836374,1104.6120649728123,4012.1471342353716,405.3521534766421,-195.12546432789378,94.39723633747454,852.7024896361735,565.4671926891136,869.5044252303952,0.09542066503884351,136.59898160686603,559.4150272750654,1431.5450594612792,130.75707886357299,-76.51284523311773,18.170500951708917,209.33122840068575,124.63815905826644,194.48260409398642,0.0918098172178849,30.906800929800696,167.024719714355,336.6393907140895,60.355365143259235,18.600940678753343,-12.944571572143953,47.432776158937116,-18.926799092100268,43.64478914871081,0.3069797931585092,26.12335705181147,40.211603975672894,85.0979694234228,13.327958888855717,2.1691001953831535,-1.021555708994214,12.269768622298235,-2.0311574142573794,12.47565756633438,0.6164306498246365,9.99614570831515,11.861066939786548,16.216172429386624
